"","Year","Month","Province","DF","ENCEP","INFLUENZA","MALARIA","PNEU","CHOL","TB","LEPTO","MELIOID"
"3095",2006,2,"Sakon Nakhon",1,0,11,9,84,0,62,2,0
"3096",2006,2,"Samut Prakan",13,1,1,11,120,0,23,4,0
"3097",2006,2,"Samut Sakhon",14,0,2,0,52,0,15,2,0
"3098",2006,2,"Samut Songkhram",4,0,22,0,43,0,26,3,1
"3099",2006,2,"Saraburi",0,0,2,0,61,0,13,2,0
"3100",2006,2,"Satun",1,0,10,0,43,0,11,2,0
"3101",2006,2,"Si Sa Ket",5,0,11,3,326,0,15,2,1
"3102",2006,2,"Sing Buri",0,0,7,2,18,0,22,2,2
"3103",2006,2,"Songkhla",15,1,36,2,239,0,20,12,1
"3104",2006,2,"Sukhothai",0,0,0,3,124,0,26,44,0
"3105",2006,2,"Suphan Buri",8,0,5,1,192,0,11,238,1
"3106",2006,2,"Surat Thani",22,1,102,0,346,0,12,11,0
"3107",2006,2,"Surin",21,0,30,0,546,0,17,2,0
"3108",2006,2,"Tak",3,0,13,1,143,0,10,1,1
"3109",2006,2,"Trang",3,0,30,109,164,0,18,2,0
"3110",2006,2,"Trat",3,0,0,147,67,0,26,4,0
"3111",2006,2,"Ubon Ratchathani",2,2,13,133,536,0,24,3,0
"3112",2006,2,"Udon Thani",0,0,8,206,230,0,15,3,0
"3113",2006,2,"Uthai Thani",6,0,1,216,96,0,38,8,0
"3114",2006,2,"Uttaradit",2,1,0,166,198,0,14,6,0
"3115",2006,2,"Yala",2,0,6,139,160,0,21,2,0
"3116",2006,2,"Yasothon",0,0,1,118,48,0,21,5,0
"3117",2006,3,"Amnat Charoen",1,0,0,83,123,0,18,1,0
"3118",2006,3,"Ang Thong",9,1,4,99,64,0,18,5,0
"3119",2006,3,"Bangkok",47,0,64,117,537,0,21,3,0
"3120",2006,3,"Buri Ram",19,0,19,29,251,0,7,5,0
"3121",2006,3,"Chachoengsao",0,2,11,0,209,0,33,0,2
"3122",2006,3,"Chai Nat",1,0,0,0,37,0,25,0,0
"3123",2006,3,"Chaiyaphum",5,1,3,0,195,0,47,0,2
"3124",2006,3,"Chanthaburi",7,1,22,1,106,0,12,0,2
"3125",2006,3,"Chiang Mai",4,0,17,0,460,0,18,0,1
"3126",2006,3,"Chiang Rai",4,2,9,0,641,0,13,0,2
"3127",2006,3,"Chon Buri",0,0,30,0,59,0,13,0,5
"3128",2006,3,"Chumphon",4,0,0,0,112,0,12,0,4
"3129",2006,3,"Kalasin",2,0,13,1,161,0,15,1,2
"3130",2006,3,"Kamphaeng Phet",16,1,6,0,163,0,11,5,4
"3131",2006,3,"Kanchanaburi",5,0,65,0,186,0,10,1,0
"3132",2006,3,"Khon Kaen",13,1,8,0,347,0,3,0,1
"3133",2006,3,"Krabi",4,1,2,0,117,0,19,7,0
"3134",2006,3,"Lampang",2,0,9,0,289,0,14,3,0
"3135",2006,3,"Lamphun",2,0,1,0,82,0,22,4,0
"3136",2006,3,"Loei",5,0,13,0,79,0,11,8,0
"3137",2006,3,"Lop Buri",10,0,0,1,160,0,18,8,0
"3138",2006,3,"Mae Hong Son",0,0,6,0,119,0,10,12,0
"3139",2006,3,"Maha Sarakham",0,0,5,1,169,0,5,31,0
"3140",2006,3,"Mukdahan",6,0,1,1,79,0,6,53,0
"3141",2006,3,"Nakhon Nayok",8,0,1,0,40,0,3,36,0
"3142",2006,3,"Nakhon Pathom",12,0,23,1,121,0,11,13,1
"3143",2006,3,"Nakhon Phanom",1,0,13,1,165,0,20,5,0
"3144",2006,3,"Nakhon Ratchasima",11,1,12,0,661,0,1,2,0
"3145",2006,3,"Nakhon Sawan",15,0,7,1,223,0,20,1,0
"3146",2006,3,"Nakhon Si Thammarat",19,0,47,1,207,0,18,0,0
"3147",2006,3,"Nan",2,0,1,0,30,0,27,0,0
"3148",2006,3,"Narathiwat",0,1,20,2,164,0,15,1,0
"3149",2006,3,"Nong Bua Lam Phu",4,1,1,3,69,0,21,0,0
"3150",2006,3,"Nong Khai",3,0,3,5,108,0,13,0,0
"3151",2006,3,"Nonthaburi",4,0,4,3,114,0,21,1,0
"3152",2006,3,"Pathum Thani",6,0,0,4,136,0,10,0,0
"3153",2006,3,"Pattani",3,1,6,0,164,0,9,0,0
"3154",2006,3,"Phangnga",13,0,3,2,46,0,7,1,0
"3155",2006,3,"Phatthalung",7,0,18,4,131,0,2,0,0
"3156",2006,3,"Phayao",0,0,11,1,102,0,2,0,0
"3157",2006,3,"Phetchabun",3,0,12,0,70,0,35,1,0
"3158",2006,3,"Phetchaburi",0,0,8,0,80,0,23,0,0
"3159",2006,3,"Phichit",6,0,4,0,94,0,24,1,0
"3160",2006,3,"Phitsanulok",7,0,2,0,110,0,29,0,0
"3161",2006,3,"Phra Nakhon Si Ayutthaya",6,0,6,0,262,0,21,0,0
"3162",2006,3,"Phrae",8,0,11,0,89,0,19,0,0
"3163",2006,3,"Phuket",3,0,9,0,56,0,29,0,0
"3164",2006,3,"Prachin Buri",9,0,5,2,117,0,26,3,0
"3165",2006,3,"Prachuap Khiri Khan",12,0,14,0,61,0,17,1,0
"3166",2006,3,"Ranong",5,0,5,0,37,0,7,8,0
"3167",2006,3,"Ratchaburi",51,0,30,0,162,0,12,8,0
"3168",2006,3,"Rayong",32,1,18,0,167,0,7,1,0
"3169",2006,3,"Roi Et",3,0,1,2,143,0,29,0,0
"3170",2006,3,"Sa Kaeo",9,0,2,1,60,0,23,0,0
"3171",2006,3,"Sakon Nakhon",2,0,11,0,94,0,14,0,0
"3172",2006,3,"Samut Prakan",16,0,7,3,105,0,17,0,0
"3173",2006,3,"Samut Sakhon",14,0,2,12,37,0,17,0,0
"3174",2006,3,"Samut Songkhram",1,0,13,5,34,0,9,0,0
"3175",2006,3,"Saraburi",3,0,2,0,35,0,8,0,0
"3176",2006,3,"Satun",1,0,9,1,30,0,14,0,0
"3177",2006,3,"Si Sa Ket",16,0,13,4,374,0,7,1,0
"3178",2006,3,"Sing Buri",0,0,7,0,17,0,5,0,0
"3179",2006,3,"Songkhla",9,0,33,1,199,0,2,0,0
"3180",2006,3,"Sukhothai",0,0,2,1,120,0,6,0,0
"3181",2006,3,"Suphan Buri",9,1,1,6,158,0,45,0,0
"3182",2006,3,"Surat Thani",26,1,104,17,290,0,34,4,0
"3183",2006,3,"Surin",19,0,49,20,437,0,47,4,0
"3184",2006,3,"Tak",9,0,10,15,146,0,37,2,0
"3185",2006,3,"Trang",2,0,40,36,150,0,39,0,0
"3186",2006,3,"Trat",3,0,2,20,83,0,29,0,0
"3187",2006,3,"Ubon Ratchathani",3,1,15,7,510,0,35,0,0
"3188",2006,3,"Udon Thani",1,0,6,9,213,0,35,0,0
"3189",2006,3,"Uthai Thani",4,1,2,15,73,0,28,0,0
"3190",2006,3,"Uttaradit",2,0,2,7,234,0,26,2,0
"3191",2006,3,"Yala",2,0,1,9,144,0,26,1,0
"3192",2006,3,"Yasothon",0,0,6,7,81,0,20,2,0
"3193",2006,4,"Amnat Charoen",9,0,1,69,75,0,2,0,0
"3194",2006,4,"Ang Thong",12,0,0,39,38,0,5,0,0
"3195",2006,4,"Bangkok",21,0,26,27,407,0,8,1,0
"3196",2006,4,"Buri Ram",14,1,23,39,139,0,0,0,0
"3197",2006,4,"Chachoengsao",1,1,3,49,131,0,3,5,0
"3198",2006,4,"Chai Nat",0,0,3,31,24,0,3,6,0
"3199",2006,4,"Chaiyaphum",16,0,0,15,124,0,0,2,0
"3200",2006,4,"Chanthaburi",22,0,22,19,73,0,1,8,0
"3201",2006,4,"Chiang Mai",8,0,11,20,271,0,2,5,0
"3202",2006,4,"Chiang Rai",4,1,5,25,538,0,3,4,0
"3203",2006,4,"Chon Buri",0,0,29,21,37,0,4,7,0
"3204",2006,4,"Chumphon",10,0,3,16,84,0,1,0,0
"3205",2006,4,"Kalasin",21,0,12,0,83,0,34,0,0
"3206",2006,4,"Kamphaeng Phet",10,1,9,0,123,0,21,0,0
"3207",2006,4,"Kanchanaburi",6,0,77,0,128,0,11,0,0
"3208",2006,4,"Khon Kaen",20,0,6,0,221,0,4,0,0
"3209",2006,4,"Krabi",5,0,5,1,57,0,21,2,0
"3210",2006,4,"Lampang",6,0,3,0,226,0,12,0,0
"3211",2006,4,"Lamphun",6,0,2,0,71,0,12,0,0
"3212",2006,4,"Loei",38,0,19,0,46,0,14,0,0
"3213",2006,4,"Lop Buri",9,1,0,0,114,0,25,1,0
"3214",2006,4,"Mae Hong Son",1,0,4,0,130,0,17,4,0
"3215",2006,4,"Maha Sarakham",2,0,8,0,95,0,13,1,0
"3216",2006,4,"Mukdahan",1,0,0,0,24,0,11,1,0
"3217",2006,4,"Nakhon Nayok",10,0,1,0,16,0,29,2,1
"3218",2006,4,"Nakhon Pathom",8,0,20,0,84,0,23,3,1
"3219",2006,4,"Nakhon Phanom",4,0,10,1,81,0,22,1,0
"3220",2006,4,"Nakhon Ratchasima",23,3,10,0,412,0,20,0,0
"3221",2006,4,"Nakhon Sawan",14,1,3,0,156,0,45,2,1
"3222",2006,4,"Nakhon Si Thammarat",12,1,48,1,115,0,48,4,2
"3223",2006,4,"Nan",0,0,3,1,99,0,45,17,0
"3224",2006,4,"Narathiwat",1,0,23,1,105,0,92,16,0
"3225",2006,4,"Nong Bua Lam Phu",9,0,0,0,55,0,55,22,1
"3226",2006,4,"Nong Khai",11,0,5,0,69,0,52,21,1
"3227",2006,4,"Nonthaburi",19,0,3,1,66,0,28,12,0
"3228",2006,4,"Pathum Thani",7,0,1,0,113,0,44,3,1
"3229",2006,4,"Pattani",0,0,2,3,71,0,37,0,0
"3230",2006,4,"Phangnga",8,0,6,0,27,0,47,0,0
"3231",2006,4,"Phatthalung",10,0,18,0,81,0,40,0,1
"3232",2006,4,"Phayao",0,0,6,2,80,0,25,0,0
"3233",2006,4,"Phetchabun",5,0,7,7,67,0,28,4,4
"3234",2006,4,"Phetchaburi",0,0,10,7,63,0,27,4,1
"3235",2006,4,"Phichit",6,0,8,2,58,0,30,5,1
"3236",2006,4,"Phitsanulok",6,0,4,10,78,0,34,5,1
"3237",2006,4,"Phra Nakhon Si Ayutthaya",2,0,5,9,185,0,28,18,1
"3238",2006,4,"Phrae",24,0,8,4,59,0,27,11,0
"3239",2006,4,"Phuket",2,0,4,0,69,0,30,3,3
"3240",2006,4,"Prachin Buri",23,0,5,2,86,0,20,1,1
"3241",2006,4,"Prachuap Khiri Khan",14,0,8,3,37,0,32,0,0
"3242",2006,4,"Ranong",1,0,2,2,35,0,11,0,0
"3243",2006,4,"Ratchaburi",32,0,13,17,98,0,21,0,0
"3244",2006,4,"Rayong",18,1,17,47,105,0,17,0,0
"3245",2006,4,"Roi Et",8,0,0,75,98,0,24,0,0
"3246",2006,4,"Sa Kaeo",22,0,1,37,29,0,13,0,0
"3247",2006,4,"Sakon Nakhon",28,0,7,84,55,0,29,0,0
"3248",2006,4,"Samut Prakan",26,0,2,70,58,0,31,1,0
"3249",2006,4,"Samut Sakhon",3,0,351,23,53,0,24,0,0
"3250",2006,4,"Samut Songkhram",1,0,11,15,38,0,20,1,0
"3251",2006,4,"Saraburi",1,0,3,5,41,0,13,0,0
"3252",2006,4,"Satun",2,1,7,11,31,0,10,0,0
"3253",2006,4,"Si Sa Ket",40,0,13,0,266,0,146,0,1
"3254",2006,4,"Sing Buri",3,0,3,0,19,0,61,1,0
"3255",2006,4,"Songkhla",7,0,30,0,122,0,64,0,0
"3256",2006,4,"Sukhothai",1,0,0,0,86,0,70,0,0
"3257",2006,4,"Suphan Buri",6,2,0,0,116,0,26,0,0
"3258",2006,4,"Surat Thani",17,0,97,0,224,0,18,0,0
"3259",2006,4,"Surin",25,0,33,0,243,0,11,0,0
"3260",2006,4,"Tak",14,0,10,0,127,0,40,0,1
"3261",2006,4,"Trang",3,1,33,1,94,0,28,0,0
"3262",2006,4,"Trat",5,0,5,0,61,0,38,1,0
"3263",2006,4,"Ubon Ratchathani",6,0,7,0,458,0,43,2,0
"3264",2006,4,"Udon Thani",4,0,4,0,146,0,2,1,0
"3265",2006,4,"Uthai Thani",5,0,3,0,80,0,24,0,0
"3266",2006,4,"Uttaradit",3,0,2,0,146,0,12,0,1
"3267",2006,4,"Yala",2,1,3,2,100,0,13,0,0
"3268",2006,4,"Yasothon",2,0,4,1,64,0,18,0,1
"3269",2006,5,"Amnat Charoen",17,0,0,2,104,0,10,0,0
"3270",2006,5,"Ang Thong",16,0,3,3,45,0,18,2,0
"3271",2006,5,"Bangkok",58,0,65,0,648,0,14,0,0
"3272",2006,5,"Buri Ram",56,1,55,6,242,0,8,2,1
"3273",2006,5,"Chachoengsao",3,1,10,5,189,0,5,6,0
"3274",2006,5,"Chai Nat",4,0,4,1,33,0,9,10,0
"3275",2006,5,"Chaiyaphum",40,0,6,1,116,0,5,2,1
"3276",2006,5,"Chanthaburi",66,1,34,0,110,0,4,1,2
"3277",2006,5,"Chiang Mai",38,1,10,0,271,0,25,0,0
"3278",2006,5,"Chiang Rai",4,2,3,0,494,0,22,1,0
"3279",2006,5,"Chon Buri",0,0,39,2,96,0,30,0,0
"3280",2006,5,"Chumphon",31,0,16,2,87,0,27,1,0
"3281",2006,5,"Kalasin",33,0,7,2,85,0,8,0,0
"3282",2006,5,"Kamphaeng Phet",15,0,5,1,137,0,19,0,2
"3283",2006,5,"Kanchanaburi",9,0,65,2,116,0,15,11,2
"3284",2006,5,"Khon Kaen",91,0,10,4,230,0,13,14,0
"3285",2006,5,"Krabi",6,1,15,0,71,0,24,17,1
"3286",2006,5,"Lampang",20,0,2,2,213,0,7,13,1
"3287",2006,5,"Lamphun",16,0,3,2,70,0,12,4,0
"3288",2006,5,"Loei",58,0,38,1,39,0,3,0,0
"3289",2006,5,"Lop Buri",36,0,2,6,130,0,14,1,0
"3290",2006,5,"Mae Hong Son",4,0,0,9,141,0,4,1,0
"3291",2006,5,"Maha Sarakham",22,0,9,13,141,0,3,0,0
"3292",2006,5,"Mukdahan",19,0,0,5,15,0,2,0,0
"3293",2006,5,"Nakhon Nayok",15,0,1,9,26,0,2,0,0
"3294",2006,5,"Nakhon Pathom",16,0,26,9,103,0,1,3,0
"3295",2006,5,"Nakhon Phanom",23,0,7,7,126,0,2,4,0
"3296",2006,5,"Nakhon Ratchasima",62,2,4,2,311,0,2,1,0
"3297",2006,5,"Nakhon Sawan",34,2,15,2,163,0,1,1,0
"3298",2006,5,"Nakhon Si Thammarat",39,4,90,1,138,0,3,3,0
"3299",2006,5,"Nan",5,0,9,2,95,0,1,1,0
"3300",2006,5,"Narathiwat",2,0,16,1,133,0,4,0,0
"3301",2006,5,"Nong Bua Lam Phu",6,0,0,1,50,1,19,0,0
"3302",2006,5,"Nong Khai",10,0,1,0,84,0,17,0,0
"3303",2006,5,"Nonthaburi",26,0,11,1,94,0,38,0,1
"3304",2006,5,"Pathum Thani",12,0,0,11,118,0,38,0,1
"3305",2006,5,"Pattani",5,0,11,3,111,0,17,0,0
"3306",2006,5,"Phangnga",10,2,3,14,11,0,39,1,3
"3307",2006,5,"Phatthalung",0,0,11,17,77,0,30,1,0
"3308",2006,5,"Phayao",3,2,10,4,70,0,28,1,0
"3309",2006,5,"Phetchabun",22,0,19,6,51,0,14,0,0
"3310",2006,5,"Phetchaburi",0,0,19,5,72,0,6,0,0
"3311",2006,5,"Phichit",5,0,3,0,58,0,0,0,1
"3312",2006,5,"Phitsanulok",20,0,5,0,117,0,0,0,0
"3313",2006,5,"Phra Nakhon Si Ayutthaya",9,1,8,15,208,0,22,1,0
"3314",2006,5,"Phrae",71,0,7,21,49,0,20,0,0
"3315",2006,5,"Phuket",1,0,7,41,60,0,29,0,0
"3316",2006,5,"Prachin Buri",56,0,8,123,123,0,23,0,0
"3317",2006,5,"Prachuap Khiri Khan",28,0,6,302,70,0,18,0,0
"3318",2006,5,"Ranong",12,0,7,169,21,0,28,0,0
"3319",2006,5,"Ratchaburi",21,0,50,92,107,0,31,2,1
"3320",2006,5,"Rayong",44,1,16,47,120,0,28,0,0
"3321",2006,5,"Roi Et",68,0,0,37,108,0,26,1,0
"3322",2006,5,"Sa Kaeo",16,0,2,27,36,0,18,0,0
"3323",2006,5,"Sakon Nakhon",76,0,3,17,58,0,16,1,0
"3324",2006,5,"Samut Prakan",13,0,3,14,81,0,6,0,0
"3325",2006,5,"Samut Sakhon",5,0,78,109,49,0,21,2,0
"3326",2006,5,"Samut Songkhram",1,0,8,99,32,0,15,2,0
"3327",2006,5,"Saraburi",18,0,1,159,48,0,12,1,0
"3328",2006,5,"Satun",0,1,9,386,27,0,14,5,0
"3329",2006,5,"Si Sa Ket",97,1,6,643,261,0,7,4,0
"3330",2006,5,"Sing Buri",1,0,5,359,16,0,5,2,0
"3331",2006,5,"Songkhla",21,0,24,319,148,0,7,2,0
"3332",2006,5,"Sukhothai",5,0,3,180,79,0,6,10,0
"3333",2006,5,"Suphan Buri",16,3,4,205,130,0,6,7,0
"3334",2006,5,"Surat Thani",30,1,55,165,123,0,8,13,0
"3335",2006,5,"Surin",120,0,19,242,317,0,12,2,0
"3336",2006,5,"Tak",59,0,14,122,127,0,5,2,0
"3337",2006,5,"Trang",7,0,44,11,94,0,62,1,0
"3338",2006,5,"Trat",7,0,4,7,68,0,40,0,0
"3339",2006,5,"Ubon Ratchathani",10,0,7,10,428,0,41,0,1
"3340",2006,5,"Udon Thani",8,0,20,43,150,0,46,0,0
"3341",2006,5,"Uthai Thani",21,0,9,96,58,0,34,0,0
"3342",2006,5,"Uttaradit",13,0,3,34,156,0,40,0,0
"3343",2006,5,"Yala",7,0,5,20,103,0,33,0,0
"3344",2006,5,"Yasothon",10,0,3,23,70,0,30,1,0
"3345",2006,6,"Amnat Charoen",23,0,2,29,111,0,27,0,0
"3346",2006,6,"Ang Thong",26,0,5,16,50,0,22,0,0
"3347",2006,6,"Bangkok",142,0,130,6,635,0,24,1,0
"3348",2006,6,"Buri Ram",86,1,88,4,244,0,9,0,0
"3349",2006,6,"Chachoengsao",5,1,22,11,278,0,54,1,0
"3350",2006,6,"Chai Nat",9,0,9,6,46,0,38,2,0
"3351",2006,6,"Chaiyaphum",44,0,3,14,138,0,40,5,0
"3352",2006,6,"Chanthaburi",59,0,124,13,138,0,37,1,0
"3353",2006,6,"Chiang Mai",149,0,17,19,380,0,53,0,1
"3354",2006,6,"Chiang Rai",14,3,15,8,457,1,38,0,0
"3355",2006,6,"Chon Buri",0,0,60,12,82,0,29,0,0
"3356",2006,6,"Chumphon",54,0,5,28,99,1,64,6,0
"3357",2006,6,"Kalasin",27,0,7,1,88,0,38,8,0
"3358",2006,6,"Kamphaeng Phet",38,1,5,11,154,1,29,9,0
"3359",2006,6,"Kanchanaburi",21,0,89,23,150,0,25,3,0
"3360",2006,6,"Khon Kaen",139,0,56,19,266,0,36,2,2
"3361",2006,6,"Krabi",9,0,15,0,98,0,44,2,0
"3362",2006,6,"Lampang",36,0,2,0,242,0,27,4,1
"3363",2006,6,"Lamphun",36,0,2,1,73,0,30,7,3
"3364",2006,6,"Loei",66,0,28,0,64,0,26,4,2
"3365",2006,6,"Lop Buri",32,1,2,0,114,0,14,4,3
"3366",2006,6,"Mae Hong Son",11,0,6,0,132,0,10,10,3
"3367",2006,6,"Maha Sarakham",23,0,10,2,123,0,14,2,3
"3368",2006,6,"Mukdahan",35,0,1,0,17,0,22,4,3
"3369",2006,6,"Nakhon Nayok",24,0,2,0,44,0,18,8,1
"3370",2006,6,"Nakhon Pathom",44,0,63,0,159,0,23,19,4
"3371",2006,6,"Nakhon Phanom",21,0,21,1,102,0,14,6,3
"3372",2006,6,"Nakhon Ratchasima",132,0,15,0,353,0,5,9,3
"3373",2006,6,"Nakhon Sawan",74,3,16,57,163,0,67,5,0
"3374",2006,6,"Nakhon Si Thammarat",32,4,107,33,262,0,26,0,0
"3375",2006,6,"Nan",8,1,22,29,107,0,41,0,0
"3376",2006,6,"Narathiwat",9,0,26,23,194,0,15,0,0
"3377",2006,6,"Nong Bua Lam Phu",16,0,3,31,68,0,16,3,0
"3378",2006,6,"Nong Khai",3,0,3,9,101,0,16,6,0
"3379",2006,6,"Nonthaburi",31,0,6,19,73,0,14,7,0
"3380",2006,6,"Pathum Thani",12,0,1,9,89,0,42,3,0
"3381",2006,6,"Pattani",5,0,10,12,105,0,7,7,1
"3382",2006,6,"Phangnga",17,0,3,10,48,0,15,7,0
"3383",2006,6,"Phatthalung",2,0,14,8,88,0,3,4,0
"3384",2006,6,"Phayao",1,1,8,11,56,0,4,1,0
"3385",2006,6,"Phetchabun",62,0,26,2,63,0,77,0,0
"3386",2006,6,"Phetchaburi",0,1,24,0,117,0,22,4,2
"3387",2006,6,"Phichit",16,0,2,0,70,0,30,4,0
"3388",2006,6,"Phitsanulok",28,0,14,2,159,0,12,5,3
"3389",2006,6,"Phra Nakhon Si Ayutthaya",12,0,9,5,255,0,26,5,2
"3390",2006,6,"Phrae",112,0,9,20,54,0,41,17,2
"3391",2006,6,"Phuket",6,0,8,2,44,0,20,12,4
"3392",2006,6,"Prachin Buri",58,0,7,0,97,0,25,15,2
"3393",2006,6,"Prachuap Khiri Khan",12,0,15,2,79,0,24,19,1
"3394",2006,6,"Ranong",11,0,5,1,42,0,23,4,1
"3395",2006,6,"Ratchaburi",64,1,85,1,105,0,19,3,0
"3396",2006,6,"Rayong",62,0,30,0,162,0,8,0,2
"3397",2006,6,"Roi Et",162,0,1,1,122,0,62,0,0
"3398",2006,6,"Sa Kaeo",19,1,4,0,42,0,45,0,0
"3399",2006,6,"Sakon Nakhon",140,0,8,1,49,0,34,0,0
"3400",2006,6,"Samut Prakan",34,0,2,6,128,0,43,0,0
"3401",2006,6,"Samut Sakhon",12,0,11,18,68,0,40,0,0
"3402",2006,6,"Samut Songkhram",2,1,19,19,41,0,44,0,0
"3403",2006,6,"Saraburi",21,0,3,3,58,0,43,0,0
"3404",2006,6,"Satun",0,1,14,1,36,0,33,1,0
"3405",2006,6,"Si Sa Ket",124,0,6,6,286,0,41,1,0
"3406",2006,6,"Sing Buri",1,0,5,2,13,0,39,3,0
"3407",2006,6,"Songkhla",33,1,31,6,186,0,32,0,0
"3408",2006,6,"Sukhothai",25,0,7,2,95,0,8,1,0
"3409",2006,6,"Suphan Buri",14,0,8,6,120,0,33,0,0
"3410",2006,6,"Surat Thani",42,0,93,2,261,0,33,0,0
"3411",2006,6,"Surin",277,0,33,2,394,0,31,0,0
"3412",2006,6,"Tak",88,0,8,6,135,0,28,0,0
"3413",2006,6,"Trang",5,0,77,42,139,0,39,0,0
"3414",2006,6,"Trat",4,0,5,31,55,0,63,1,0
"3415",2006,6,"Ubon Ratchathani",33,0,6,9,539,0,55,0,0
"3416",2006,6,"Udon Thani",8,0,21,5,214,1,60,0,1
"3417",2006,6,"Uthai Thani",24,0,7,4,66,0,36,0,0
"3418",2006,6,"Uttaradit",26,1,1,1,192,2,33,0,0
"3419",2006,6,"Yala",18,0,5,0,178,0,33,0,0
"3420",2006,6,"Yasothon",5,0,2,0,77,0,20,0,0
"3421",2006,7,"Amnat Charoen",16,0,8,1,105,0,20,0,0
"3422",2006,7,"Ang Thong",20,0,3,0,60,0,19,0,0
"3423",2006,7,"Bangkok",108,0,248,0,1093,0,8,1,0
"3424",2006,7,"Buri Ram",90,1,100,1,197,0,11,0,0
"3425",2006,7,"Chachoengsao",0,0,23,5,290,0,9,1,0
"3426",2006,7,"Chai Nat",14,0,5,4,41,0,10,0,0
"3427",2006,7,"Chaiyaphum",46,1,13,2,145,0,17,0,0
"3428",2006,7,"Chanthaburi",72,0,138,1,226,0,10,1,0
"3429",2006,7,"Chiang Mai",116,1,17,2,410,0,9,0,0
"3430",2006,7,"Chiang Rai",14,6,22,1,476,0,19,0,0
"3431",2006,7,"Chon Buri",1,0,109,1,100,0,11,0,0
"3432",2006,7,"Chumphon",38,0,1,0,105,0,8,0,0
"3433",2006,7,"Kalasin",2,0,9,3,147,0,33,0,0
"3434",2006,7,"Kamphaeng Phet",59,5,15,0,202,0,34,1,0
"3435",2006,7,"Kanchanaburi",36,0,125,1,219,0,31,0,0
"3436",2006,7,"Khon Kaen",130,0,24,1,319,0,39,1,0
"3437",2006,7,"Krabi",5,0,13,3,131,0,50,1,0
"3438",2006,7,"Lampang",18,1,7,8,211,0,45,3,0
"3439",2006,7,"Lamphun",38,0,1,1,68,0,39,1,0
"3440",2006,7,"Loei",5,0,33,0,45,0,42,2,0
"3441",2006,7,"Lop Buri",41,1,3,0,150,0,26,8,0
"3442",2006,7,"Mae Hong Son",22,0,17,1,135,0,24,27,0
"3443",2006,7,"Maha Sarakham",13,0,18,1,154,0,18,2,0
"3444",2006,7,"Mukdahan",4,0,1,1,44,0,14,3,0
"3445",2006,7,"Nakhon Nayok",23,0,3,0,44,0,9,0,0
"3446",2006,7,"Nakhon Pathom",60,0,93,0,177,0,4,0,0
"3447",2006,7,"Nakhon Phanom",9,0,14,0,123,0,3,0,0
"3448",2006,7,"Nakhon Ratchasima",135,1,13,0,390,0,9,0,0
"3449",2006,7,"Nakhon Sawan",83,3,14,0,165,0,4,0,0
"3450",2006,7,"Nakhon Si Thammarat",29,3,132,1,296,0,0,0,0
"3451",2006,7,"Nan",10,3,47,1,128,0,4,0,0
"3452",2006,7,"Narathiwat",11,1,23,1,159,0,7,0,0
"3453",2006,7,"Nong Bua Lam Phu",9,0,4,0,63,0,9,0,0
"3454",2006,7,"Nong Khai",14,0,3,0,120,0,4,0,0
"3455",2006,7,"Nonthaburi",52,0,15,0,104,0,4,1,0
"3456",2006,7,"Pathum Thani",37,0,3,0,133,0,1,0,0
"3457",2006,7,"Pattani",7,1,12,16,128,0,374,10,12
"3458",2006,7,"Phangnga",25,0,6,24,52,0,140,9,14
"3459",2006,7,"Phatthalung",8,1,19,18,127,0,177,17,6
"3460",2006,7,"Phayao",3,0,8,23,75,0,131,18,7
"3461",2006,7,"Phetchabun",45,0,39,31,83,0,237,15,4
"3462",2006,7,"Phetchaburi",0,0,43,22,132,0,173,16,7
"3463",2006,7,"Phichit",11,0,99,16,98,0,170,19,8
"3464",2006,7,"Phitsanulok",27,0,25,24,201,0,189,26,7
"3465",2006,7,"Phra Nakhon Si Ayutthaya",13,3,10,15,362,0,173,64,11
"3466",2006,7,"Phrae",137,0,8,23,41,0,159,70,16
"3467",2006,7,"Phuket",5,0,34,61,89,0,250,40,9
"3468",2006,7,"Prachin Buri",36,0,6,61,121,0,177,24,7
"3469",2006,7,"Prachuap Khiri Khan",12,0,28,0,109,0,21,0,0
"3470",2006,7,"Ranong",17,0,6,0,60,0,12,1,0
"3471",2006,7,"Ratchaburi",128,0,157,0,173,0,12,0,0
"3472",2006,7,"Rayong",68,0,36,0,201,0,9,0,0
"3473",2006,7,"Roi Et",130,0,4,1,146,0,7,0,0
"3474",2006,7,"Sa Kaeo",22,1,12,0,35,0,11,0,0
"3475",2006,7,"Sakon Nakhon",139,0,9,0,59,0,11,1,0
"3476",2006,7,"Samut Prakan",28,1,10,0,158,0,10,2,0
"3477",2006,7,"Samut Sakhon",12,0,22,0,91,0,6,4,0
"3478",2006,7,"Samut Songkhram",1,1,16,0,41,0,3,7,0
"3479",2006,7,"Saraburi",13,0,4,1,58,0,11,2,0
"3480",2006,7,"Satun",0,0,11,0,57,0,10,0,0
"3481",2006,7,"Si Sa Ket",140,0,20,18,326,0,72,12,0
"3482",2006,7,"Sing Buri",4,0,2,33,18,0,34,6,0
"3483",2006,7,"Songkhla",31,0,25,62,257,0,37,0,0
"3484",2006,7,"Sukhothai",30,0,129,156,109,0,39,2,0
"3485",2006,7,"Suphan Buri",30,0,37,252,201,0,29,4,0
"3486",2006,7,"Surat Thani",55,1,121,220,313,0,28,2,0
